STATE,longitude,latitude,wind_speed (m/s),distance_to_seashore (km),elevation (m),temperature (C),humidity (%),air_density (kg/m^3),,
MIZORAM,92.32523885,23.71961224,3.3245513,383.1751415,215,21,65,1.12,,
MIZORAM,92.92011078,23.84586416,4.645237,443.3645742,1441,21,65,1.12,,
MIZORAM,92.36497704,23.49221427,4.4289064,375.3141113,359,21,65,1.12,,
MIZORAM,92.99926817,23.21125826,4.5862217,424.4952693,989,21,65,1.12,,
MIZORAM,93.11231766,23.72339932,5.4045825,455.3371808,1473,21,65,1.12,,
MIZORAM,93.16686506,23.45835798,2.1292622,449.5347298,782,21,65,1.12,,
MIZORAM,92.28078325,23.89104815,2.967222,388.8516597,452,21,65,1.12,,
MIZORAM,92.65759335,23.94711021,3.2918494,425.0308567,424,21,65,1.12,,
MIZORAM,92.7664098,23.7803658,4.2698355,426.111935,1020,21,65,1.12,,
MIZORAM,93.09842297,23.31172345,3.843492,437.5755399,1186,21,65,1.12,,
MIZORAM,92.32713858,23.79143858,3.651991,387.2532315,205,21,65,1.12,,
MIZORAM,92.68217693,23.84745679,2.4270542,421.9027071,549,21,65,1.12,,
MIZORAM,93.0186367,24.09671005,1.1364048,465.1737318,240,21,65,1.12,,
MIZORAM,93.32151195,23.81036987,1.2005455,478.7348235,1054,21,65,1.12,,
MIZORAM,92.88542395,23.68077991,1.6798881,432.2934561,261,21,65,1.12,,
MIZORAM,93.20700584,23.36079414,1.4046762,449.8305288,828,21,65,1.12,,
MIZORAM,92.47224528,23.48701094,2.3808722,385.0158233,321,21,65,1.12,,
MIZORAM,92.88422278,23.84386266,3.7101667,439.996186,731,21,65,1.12,,
MIZORAM,93.01457876,24.03493365,1.7073834,461.5351309,630,21,65,1.12,,
MIZORAM,92.36212353,23.63052517,2.651774,381.8401458,271,21,65,1.12,,
MIZORAM,92.70499424,23.71405849,2.6231909,417.2394354,837,21,65,1.12,,
MIZORAM,92.91850747,23.95740664,3.9666443,448.8680522,1125,21,65,1.12,,
MIZORAM,93.46298968,23.99940448,1.4131054,500.5224659,964,21,65,1.12,,
MIZORAM,92.49642107,23.72815874,5.9103513,398.9873276,979,21,65,1.12,,
MIZORAM,93.17657628,24.09288504,1.756304,479.0921709,1034,21,65,1.12,,
MIZORAM,93.0360174,23.83187529,2.823154,453.2927464,664,21,65,1.12,,
MIZORAM,92.9120171,23.84731842,3.219485,442.6988336,1067,21,65,1.12,,
MIZORAM,93.20200978,23.53652228,2.3582923,455.9283724,982,21,65,1.12,,
MIZORAM,92.41451194,23.5638716,1.7324915,383.3063842,339,21,65,1.12,,
MIZORAM,92.90864327,23.72537036,1.3894696,436.5133357,388,21,65,1.12,,
MIZORAM,92.74614054,24.1982449,1.8921099,447.0168951,182,21,65,1.12,,
MIZORAM,92.73692363,23.97197651,2.9700778,433.4163648,505,21,65,1.12,,
MIZORAM,92.61526834,23.86599487,2.8573859,416.8875057,365,21,65,1.12,,
MIZORAM,93.1778905,23.81637645,0.9160251,465.6548729,479,21,65,1.12,,
MIZORAM,92.73233268,23.25205033,3.0105197,399.9980752,742,21,65,1.12,,
MIZORAM,93.00261937,24.24189433,1.1337689,471.7718442,321,21,65,1.12,,
MIZORAM,92.85660746,24.3543816,2.0060873,465.7795515,304,21,65,1.12,,
MIZORAM,92.8682665,23.81882376,2.5361576,437.3012451,663,21,65,1.12,,
MIZORAM,92.6148051,23.26761423,2.0043209,389.2664878,350,21,65,1.12,,
MIZORAM,93.05855124,23.10989971,2.7477238,427.1032796,1403,21,65,1.12,,
MIZORAM,92.87432317,24.03030784,2.5154486,448.7718471,732,21,65,1.12,,
MIZORAM,92.65202664,23.79503765,2.3946507,416.4750626,251,21,65,1.12,,
MIZORAM,93.01336412,24.00608602,2.0697398,459.9221696,542,21,65,1.12,,
MIZORAM,92.6544951,23.80000899,2.3009956,416.9531908,223,21,65,1.12,,
MIZORAM,92.55049758,23.58002068,2.1544073,396.5966157,403,21,65,1.12,,
MIZORAM,92.88394661,23.44389343,1.9850173,421.9246532,585,21,65,1.12,,
MIZORAM,93.06481535,23.27407414,1.8786669,433.0054908,575,21,65,1.12,,
MIZORAM,93.18704501,24.03005783,3.68311,476.8199872,1198,21,65,1.12,,
MIZORAM,92.77172084,23.87729636,2.179782,431.5081889,465,21,65,1.12,,
MIZORAM,92.51845804,23.63969453,2.3139756,396.5313994,138,21,65,1.12,,
MIZORAM,92.8223702,23.83363522,2.148158,433.861844,467,21,65,1.12,,
MIZORAM,92.23482964,23.76066809,2.9603076,377.4037913,113,21,65,1.12,,
MIZORAM,92.627298,23.93449756,1.6308422,421.6592579,69,21,65,1.12,,
MIZORAM,92.69861767,23.48902531,2.6036766,406.2759144,598,21,65,1.12,,
MIZORAM,93.15072407,23.14765224,2.6222024,437.3268148,1088,21,65,1.12,,
MIZORAM,93.09258394,23.17358515,2.2511277,432.4123664,1021,21,65,1.12,,
MIZORAM,92.79960201,24.26367061,2.6263309,455.4762113,368,21,65,1.12,,
MIZORAM,92.72641125,23.37313304,1.8156133,404.0770565,477,21,65,1.12,,
MIZORAM,92.97358927,23.28942185,2.201774,424.683594,900,21,65,1.12,,
MIZORAM,92.85027041,23.75503069,2.7192993,432.5442317,763,21,65,1.12,,
MIZORAM,93.02786384,24.1040748,1.5317097,466.3896319,224,21,65,1.12,,
MIZORAM,92.32585089,23.54567332,3.4137132,374.2928327,226,21,65,1.12,,
MIZORAM,92.53702776,23.83625162,2.3969126,408.3174788,232,21,65,1.12,,
MIZORAM,92.57399975,23.44677741,3.8439758,392.729308,502,21,65,1.12,,
MIZORAM,93.23585794,23.42188974,2.712291,454.8147612,1338,21,65,1.12,,
MIZORAM,93.35114571,24.09569756,1.2837498,494.990406,0,21,65,1.12,,
MIZORAM,92.94024447,23.75033123,3.9898775,440.6032084,1052,21,65,1.12,,
MIZORAM,92.65011287,23.81235752,1.7810395,417.194514,70,21,65,1.12,,
MIZORAM,92.31567448,23.825117,3.461642,388.1215071,193,21,65,1.12,,
MIZORAM,93.07556764,23.29146701,1.8554274,434.6507271,693,21,65,1.12,,
MIZORAM,92.83757532,23.94608959,1.7489587,441.0111382,333,21,65,1.12,,
MIZORAM,92.70526678,23.77810449,3.4430578,420.4370374,594,21,65,1.12,,
MIZORAM,92.84313557,24.06333529,2.4027903,447.8056156,204,21,65,1.12,,
MIZORAM,93.03966766,24.14974338,2.6501744,469.9064824,813,21,65,1.12,,
MIZORAM,93.26229319,23.482996,1.542893,459.6293095,811,21,65,1.12,,
MIZORAM,93.17453575,23.54076377,2.4492514,453.4780611,1128,21,65,1.12,,
ORISSA,86.08098995,22.40707957,2.6579921,143.0543366,235,21,65,1.12,,
ORISSA,86.23240696,21.41277032,2.8609505,65.33489112,303,21,65,1.12,,
ORISSA,86.15311384,21.46249617,2.584301,74.97182477,272,21,65,1.12,,
ORISSA,86.16501418,22.08922448,4.2657514,113.1399359,561,21,65,1.12,,
ORISSA,86.71179227,21.94375449,3.3844898,62.08872686,27,21,65,1.12,,
ORISSA,86.84117616,21.7703895,3.8766227,38.71528836,49,21,65,1.12,,
ORISSA,86.20779686,21.95576359,2.4309971,100.1804355,458,21,65,1.12,,
ORISSA,86.12254106,21.27515722,2.7947443,73.01715211,56,21,65,1.12,,
ORISSA,86.70773578,22.02721022,3.4404283,70.21764577,58,21,65,1.12,,
ORISSA,86.43960879,21.49766048,3.237999,50.94553366,155,21,65,1.12,,
ORISSA,86.64923359,21.64479629,3.7287774,42.96147651,43,21,65,1.12,,
ORISSA,86.10644413,21.69911653,2.7159567,91.92716457,391,21,65,1.12,,
ORISSA,86.09513733,21.39081818,2.6296713,78.22905402,249,21,65,1.12,,
ORISSA,86.84561886,21.97178332,3.7393801,57.03849718,76,21,65,1.12,,
ORISSA,86.51452845,21.42134684,3.9162004,39.65398551,149,21,65,1.12,,
ORISSA,86.58967057,21.56642165,3.681335,42.0390152,43,21,65,1.12,,
ORISSA,85.95175829,21.85410524,3.4061275,114.4616416,424,21,65,1.12,,
ORISSA,86.35600872,21.95893614,4.7381806,88.95337349,833,21,65,1.12,,
ORISSA,85.98526005,21.8308565,3.4400666,110.1487299,428,21,65,1.12,,
ORISSA,86.038509,22.41226871,2.6388938,146.525505,225,21,65,1.12,,
ORISSA,86.58727122,21.63330589,3.5711958,47.15251949,42,21,65,1.12,,
ORISSA,86.89351328,21.83262267,3.7790496,41.19900197,68,21,65,1.12,,
ORISSA,86.21838742,21.94224215,2.2865255,98.35703758,468,21,65,1.12,,
ORISSA,86.60676883,21.70496206,3.5359473,50.71881195,57,21,65,1.12,,
ORISSA,86.18884174,21.75486686,2.1409,87.72966628,591,21,65,1.12,,
ORISSA,86.62242461,21.84133278,3.207006,59.24761199,88,21,65,1.12,,
ORISSA,86.22634677,21.82194123,2.7875934,89.02975752,810,21,65,1.12,,
ORISSA,86.31416166,21.4193567,3.008008,57.71798047,177,21,65,1.12,,
ORISSA,86.31871697,21.63228359,3.230823,69.29059389,925,21,65,1.12,,
ORISSA,86.10147866,22.26784484,3.1683388,130.7947536,259,21,65,1.12,,
ORISSA,86.47119456,21.38553688,3.3307846,41.39851211,181,21,65,1.12,,
ORISSA,86.18210954,22.10611237,3.3666217,113.156799,525,21,65,1.12,,
ORISSA,86.21516643,21.56362537,2.190766,74.22889837,355,21,65,1.12,,
ORISSA,85.82853474,21.86345274,3.191819,125.9001835,362,21,65,1.12,,
ORISSA,86.31502375,22.04012264,2.2802742,98.41810298,435,21,65,1.12,,
ORISSA,86.08530593,22.00101061,3.5283473,113.0000575,421,21,65,1.12,,
ORISSA,86.39962547,21.92896755,4.1307793,83.4439927,900,21,65,1.12,,
ORISSA,85.83600509,21.81335289,3.0765147,122.1703794,350,21,65,1.12,,
ORISSA,86.93227566,21.58392989,4.07453,16.43481818,10,21,65,1.12,,
ORISSA,86.03368688,22.16890268,3.4943478,129.1010547,320,21,65,1.12,,
ORISSA,86.83506833,21.77064658,3.859675,39.07469698,54,21,65,1.12,,
ORISSA,86.33559982,22.16101443,3.0575483,105.2269267,305,21,65,1.12,,
ORISSA,86.80891508,21.98154038,3.824863,59.83316463,89,21,65,1.12,,
ORISSA,86.77052505,21.80798366,3.7352662,46.27101881,35,21,65,1.12,,
ORISSA,86.13616088,22.08634292,4.1156206,115.1391956,449,21,65,1.12,,
ORISSA,86.9139905,21.7399178,3.8304796,31.56322309,25,21,65,1.12,,
ORISSA,86.88378203,21.81726279,3.7314136,40.32087394,65,21,65,1.12,,
ORISSA,86.11066751,21.80655903,2.8902037,97.63237584,475,21,65,1.12,,
ORISSA,86.1998342,21.70518058,3.6910589,83.99074861,854,21,65,1.12,,
ORISSA,86.26220232,22.29125995,3.3477128,120.9630746,481,21,65,1.12,,
ORISSA,86.25791594,22.30116814,2.4268217,122.0773357,352,21,65,1.12,,
ORISSA,86.50124133,21.8399307,3.5561283,69.07454811,731,21,65,1.12,,
ORISSA,86.60736051,22.01132294,2.96484,74.39906888,97,21,65,1.12,,
ORISSA,86.31845216,21.34672717,4.5941377,54.5967473,307,21,65,1.12,,
ORISSA,86.67960325,21.8057268,3.6786802,52.25906822,46,21,65,1.12,,
ORISSA,86.41039212,21.69479502,4.536394,65.38920902,958,21,65,1.12,,
ORISSA,86.07836392,21.52828794,2.6247337,84.9457442,286,21,65,1.12,,
ORISSA,86.37186097,21.40521071,3.1962452,51.61379382,171,21,65,1.12,,
ORISSA,86.19994327,22.13180524,3.302711,113.9292985,396,21,65,1.12,,
ORISSA,86.23986335,21.96557761,2.6607335,98.18694959,664,21,65,1.12,,
ORISSA,86.61942655,21.92735999,3.0371432,66.36482648,89,21,65,1.12,,
ORISSA,86.11598445,21.82279314,2.5277967,98.19593704,542,21,65,1.12,,
ORISSA,86.85797098,22.02279559,3.6190834,61.55188774,56,21,65,1.12,,
ORISSA,86.17279445,21.38993536,2.8857129,70.43669387,250,21,65,1.12,,
ORISSA,86.90976273,21.9680599,3.6032135,53.87795015,37,21,65,1.12,,
ORISSA,86.74377842,21.73748344,3.7481265,42.23002216,24,21,65,1.12,,
ORISSA,86.8047975,21.59918763,3.6905253,27.84000443,15,21,65,1.12,,
ORISSA,86.71705215,21.77807938,3.7627296,47.35751328,27,21,65,1.12,,
ORISSA,85.97512296,22.34091856,2.96482,146.6775506,264,21,65,1.12,,
ORISSA,86.36758842,22.15533895,2.9578483,102.5110576,314,21,65,1.12,,
ORISSA,86.64322791,22.15751449,3.1193795,85.44721118,89,21,65,1.12,,
ORISSA,86.69234946,21.61951986,3.8052862,37.76466706,30,21,65,1.12,,
ORISSA,86.13240709,21.48035282,2.598286,77.70219172,309,21,65,1.12,,
ORISSA,86.16445667,22.06297048,3.7848737,111.2398471,436,21,65,1.12,,
ORISSA,86.09895995,22.39243088,2.7587013,140.6027822,242,21,65,1.12,,
ORISSA,86.04318658,22.03988062,3.0152762,119.1127921,361,21,65,1.12,,
ORISSA,86.15670988,22.16279459,3.0944843,119.4856025,280,21,65,1.12,,
ORISSA,86.05695783,22.37309899,2.6694796,142.1238933,237,21,65,1.12,,
ORISSA,85.73710539,22.00392825,3.062929,142.1422848,367,21,65,1.12,,
ORISSA,86.06706606,21.33259527,2.8536468,79.73402277,51,21,65,1.12,,
ORISSA,86.55979839,22.09145755,2.5350907,84.45651648,107,21,65,1.12,,
ORISSA,85.99540774,21.69396976,3.1906424,101.1694023,375,21,65,1.12,,
ORISSA,86.57379916,21.49945877,3.567015,38.90930882,68,21,65,1.12,,
ORISSA,86.13403881,21.92620018,3.1359725,103.7588607,417,21,65,1.12,,
ORISSA,86.16672456,21.95397923,2.2846224,103.2869306,470,21,65,1.12,,
ORISSA,86.35771649,21.38048648,3.1007693,51.90954391,169,21,65,1.12,,
ORISSA,87.05021954,21.7248496,4.0542903,23.74168447,25,21,65,1.12,,
ORISSA,86.79549974,21.7059164,3.7718964,35.9708973,23,21,65,1.12,,
ORISSA,86.78799235,21.63558391,3.8096437,31.92477744,28,21,65,1.12,,
ORISSA,86.07792734,21.63405114,2.5795703,90.4233608,317,21,65,1.12,,
ORISSA,86.86227921,21.85186108,3.6569386,44.73970427,61,21,65,1.12,,
ORISSA,86.23442143,22.25299623,2.7336245,119.7997693,278,21,65,1.12,,
ORISSA,86.25349799,21.99862571,2.937964,99.65001294,648,21,65,1.12,,
ORISSA,86.28068237,21.42685441,3.046527,61.23660293,241,21,65,1.12,,
ORISSA,86.15174307,21.39684224,2.8288639,72.74628993,252,21,65,1.12,,
ORISSA,86.47884622,21.62763478,2.9744658,55.18747184,117,21,65,1.12,,
ORISSA,86.53716449,22.21043128,2.8789787,96.67549144,108,21,65,1.12,,
ORISSA,86.59472341,21.94177249,2.7161129,69.24532611,176,21,65,1.12,,
ORISSA,85.72294472,21.98562637,3.103125,142.1955944,372,21,65,1.12,,
ORISSA,86.06263782,22.04612546,3.8621817,118.1066957,433,21,65,1.12,,
ORISSA,86.28571529,22.27328924,2.3559484,117.8671065,424,21,65,1.12,,
ORISSA,85.93626841,21.81799579,3.2661157,113.9041566,381,21,65,1.12,,
ORISSA,86.73681231,21.9049849,3.6225634,57.08045152,44,21,65,1.12,,
ORISSA,86.05751341,22.16108909,3.3240476,126.7240677,276,21,65,1.12,,
ORISSA,86.23433385,21.40238352,3.372593,64.76516659,322,21,65,1.12,,
ORISSA,86.80375682,21.69204385,3.830223,34.27674313,26,21,65,1.12,,
ORISSA,86.61943332,22.16984402,3.0233357,88.45046486,86,21,65,1.12,,
ORISSA,86.24364155,21.90823228,4.009565,94.04232923,909,21,65,1.12,,
ORISSA,85.71096915,21.92307874,3.173356,139.6535508,398,21,65,1.12,,
ORISSA,86.77582964,21.99935344,3.7668748,63.29999253,84,21,65,1.12,,
ORISSA,85.99130421,21.8333967,3.4350371,109.7968594,424,21,65,1.12,,
ORISSA,86.78003881,21.78891994,3.7584515,43.99310786,44,21,65,1.12,,
ORISSA,86.40179191,22.06304733,2.25017,92.70122911,179,21,65,1.12,,
ORISSA,86.21258421,21.52771523,2.5110586,72.4626622,358,21,65,1.12,,
ORISSA,86.63422924,22.06815331,2.9828198,78.00792769,59,21,65,1.12,,
ORISSA,86.55974814,21.53845552,3.5799384,42.5224361,45,21,65,1.12,,
ORISSA,86.43656739,21.5584255,3.1200228,54.61611248,113,21,65,1.12,,
ORISSA,86.08405145,21.39682619,2.8190725,79.50961686,254,21,65,1.12,,
ORISSA,86.72814766,21.90965524,3.5366597,58.00422813,31,21,65,1.12,,
ORISSA,86.35002207,22.23376295,2.861538,110.2217007,322,21,65,1.12,,
ORISSA,86.64936886,21.87851486,3.3624995,60.25911346,70,21,65,1.12,,
ORISSA,86.20847135,22.18118215,2.92842,116.1770762,293,21,65,1.12,,
ORISSA,86.56186519,21.77059512,2.7440124,59.18072956,107,21,65,1.12,,
ORISSA,86.9447123,21.69121213,4.059551,25.37523796,31,21,65,1.12,,
ORISSA,86.29344218,21.90185535,2.5831623,89.66967122,696,21,65,1.12,,
ORISSA,86.26616722,21.97754785,2.7856624,97.11419956,814,21,65,1.12,,
ORISSA,86.38884067,21.54139562,2.5966141,57.62633564,225,21,65,1.12,,
ORISSA,86.76349031,21.60098025,3.6760037,31.07997157,17,21,65,1.12,,
ORISSA,86.07190585,21.63826275,2.629066,91.19789998,322,21,65,1.12,,
ORISSA,86.41629668,21.49106929,3.2588747,52.42854924,164,21,65,1.12,,
ORISSA,86.4290076,21.47343993,3.2225757,50.220904,178,21,65,1.12,,
ORISSA,86.3847498,21.70002456,4.321902,67.80082643,959,21,65,1.12,,
ORISSA,86.90405202,21.80193208,3.8596501,37.74599725,66,21,65,1.12,,
ORISSA,86.54270037,21.58627434,3.5767162,47.17268536,66,21,65,1.12,,
ORISSA,85.84315136,21.84383429,3.1838317,123.4234017,370,21,65,1.12,,
ORISSA,86.26346691,21.43155942,2.7115388,63.08417456,240,21,65,1.12,,
ORISSA,86.85608904,21.76415733,3.8915887,37.32130517,35,21,65,1.12,,
ORISSA,86.8755996,21.82835632,3.8402553,41.81235172,71,21,65,1.12,,
ORISSA,87.08005645,21.75760224,4.008694,26.35054605,30,21,65,1.12,,
ORISSA,86.87286762,21.56866184,4.0481997,20.05429671,14,21,65,1.12,,
ORISSA,86.82668436,21.666145,3.761959,30.57259902,16,21,65,1.12,,
ORISSA,86.06429562,22.31937604,2.9158413,137.4742595,246,21,65,1.12,,
ORISSA,86.24039606,21.7684575,3.87989,84.24198915,967,21,65,1.12,,
ORISSA,86.44258473,21.4520987,3.1662216,47.7228313,94,21,65,1.12,,
ORISSA,86.05935871,21.51242077,2.5900998,86.05425729,285,21,65,1.12,,
ORISSA,86.95132078,21.59780705,4.09519,16.46998595,15,21,65,1.12,,
ORISSA,86.38344244,21.40518602,3.1678298,50.52179621,161,21,65,1.12,,
ORISSA,86.55765345,21.6656803,3.2744687,51.85636762,58,21,65,1.12,,
ORISSA,86.32354851,21.81490126,3.3355055,80.93062844,843,21,65,1.12,,
ORISSA,86.35036029,22.27494572,2.7293935,113.7181209,357,21,65,1.12,,
MAHARASHTRA,74.05379664,21.80407321,4.4715166,109.070166,480,21,65,1.12,,
MAHARASHTRA,74.53282052,21.80273587,4.8730783,158.3958077,645,21,65,1.12,,
MAHARASHTRA,74.68718262,20.83194704,3.822418,177.6592169,362,21,65,1.12,,
MAHARASHTRA,74.00177338,21.32820782,4.9933743,110.8204769,175,21,65,1.12,,
MAHARASHTRA,74.30914495,20.99279198,4.4335074,138.080101,419,21,65,1.12,,
MAHARASHTRA,74.36064872,21.28397064,4.973495,147.1912531,313,21,65,1.12,,
MAHARASHTRA,74.33287517,21.66799342,4.298729,137.3450192,197,21,65,1.12,,
MAHARASHTRA,73.90904631,21.54103752,4.2898245,95.00866575,145,21,65,1.12,,
MAHARASHTRA,73.9683392,21.8109906,5.526674,100.3847656,720,21,65,1.12,,
MAHARASHTRA,74.79697736,21.14335617,3.3384683,189.5682249,207,21,65,1.12,,
MAHARASHTRA,74.32255525,21.27001655,5.311232,142.9933169,353,21,65,1.12,,
MAHARASHTRA,74.8980837,20.70878547,3.412068,199.4260181,321,21,65,1.12,,
MAHARASHTRA,74.56934071,21.00113179,4.081232,165.139728,373,21,65,1.12,,
MAHARASHTRA,74.20728286,21.62427035,4.739893,124.5737767,176,21,65,1.12,,
MAHARASHTRA,74.09406217,21.66157107,4.350605,112.6591692,826,21,65,1.12,,
MAHARASHTRA,74.50297174,21.85629508,6.3137255,155.8621848,994,21,65,1.12,,
MAHARASHTRA,74.59675618,21.03858344,3.7981505,168.0783178,311,21,65,1.12,,
MAHARASHTRA,74.46532461,21.5857904,4.179126,151.5369515,143,21,65,1.12,,
MAHARASHTRA,73.87770587,21.60258788,3.7958045,90.79158343,357,21,65,1.12,,
MAHARASHTRA,74.94340041,21.29790337,3.651557,205.4796595,160,21,65,1.12,,
MAHARASHTRA,74.49887599,21.21475674,4.5454106,159.8140498,328,21,65,1.12,,
MAHARASHTRA,74.77011013,21.50866305,4.5330186,183.8099909,282,21,65,1.12,,
MAHARASHTRA,74.83463702,20.94521792,3.0854576,192.7812375,244,21,65,1.12,,
MAHARASHTRA,74.95860091,21.45295361,4.161506,203.9699436,217,21,65,1.12,,
MAHARASHTRA,74.54068871,21.12336134,3.8780217,162.8545897,303,21,65,1.12,,
MAHARASHTRA,74.42893642,20.95362415,4.2731605,150.5760878,375,21,65,1.12,,
MAHARASHTRA,74.78155117,21.09901362,3.7279317,187.5909827,269,21,65,1.12,,
MAHARASHTRA,74.0268282,21.57747558,4.3021026,106.4554292,148,21,65,1.12,,
MAHARASHTRA,75.17514275,21.38185151,3.3013415,227.3388882,271,21,65,1.12,,
MAHARASHTRA,74.06286379,20.94325121,5.4563894,112.5561003,561,21,65,1.12,,
MAHARASHTRA,74.96305895,21.52780549,4.5459075,203.4614473,282,21,65,1.12,,
MAHARASHTRA,74.5906706,21.1452208,3.6204028,168.2593001,258,21,65,1.12,,
MAHARASHTRA,74.79575357,20.75754008,3.6926749,188.7210811,364,21,65,1.12,,
MAHARASHTRA,75.15993847,21.36175204,4.111963,226.148328,279,21,65,1.12,,
MAHARASHTRA,74.37580756,20.99156635,4.4141297,145.010568,437,21,65,1.12,,
MAHARASHTRA,74.53251736,21.59158337,4.142219,158.4218594,170,21,65,1.12,,
MAHARASHTRA,74.21676211,20.95466818,4.7613873,128.5133556,470,21,65,1.12,,
MAHARASHTRA,74.5400184,21.58223917,4.1693926,159.2782538,180,21,65,1.12,,
MAHARASHTRA,74.70032855,21.23875072,3.3774626,180.8860584,183,21,65,1.12,,
MAHARASHTRA,74.81848141,21.50934758,4.53491,188.7796617,292,21,65,1.12,,
MAHARASHTRA,74.2221689,21.27250751,5.2091937,132.9180931,336,21,65,1.12,,
MAHARASHTRA,74.93520515,20.74015053,3.3395088,203.2440643,291,21,65,1.12,,
MAHARASHTRA,74.10634724,21.66673992,5.8309846,113.9115362,1026,21,65,1.12,,
MAHARASHTRA,74.7304685,20.96138108,3.644286,181.9118432,311,21,65,1.12,,
MAHARASHTRA,74.59199381,21.36430854,3.58034,168.3008561,142,21,65,1.12,,
MAHARASHTRA,74.32871266,21.2970171,5.212952,143.922672,350,21,65,1.12,,
MAHARASHTRA,74.24343892,21.39122909,4.7771916,132.4828287,182,21,65,1.12,,
MAHARASHTRA,74.4967519,21.30807003,3.935341,160.2568279,216,21,65,1.12,,
MAHARASHTRA,74.30610292,21.27315563,5.5491,141.4064172,374,21,65,1.12,,
MAHARASHTRA,74.12084639,21.30872658,5.2175293,123.1261328,231,21,65,1.12,,
MAHARASHTRA,74.7102273,21.1473494,3.3684046,180.6383497,246,21,65,1.12,,
MAHARASHTRA,74.32572824,21.55725685,4.537866,137.4600969,116,21,65,1.12,,
MAHARASHTRA,74.77420274,21.1175273,3.6101184,186.9735037,257,21,65,1.12,,
MAHARASHTRA,74.9386567,21.25072577,3.4736085,205.5523824,143,21,65,1.12,,
MAHARASHTRA,74.85741302,21.28528783,3.5520256,197.1074194,146,21,65,1.12,,
MAHARASHTRA,74.85097563,20.97324442,3.0401561,194.4254725,224,21,65,1.12,,
MAHARASHTRA,74.02961228,20.96810765,5.555576,109.0238218,623,21,65,1.12,,
MAHARASHTRA,74.61632002,21.10713007,3.457487,170.5307124,256,21,65,1.12,,
MAHARASHTRA,74.35631587,21.3573131,5.2518053,144.7623629,345,21,65,1.12,,
MAHARASHTRA,74.2871381,21.19667693,5.365604,137.7990723,495,21,65,1.12,,
MAHARASHTRA,74.67389359,21.49530399,4.082906,174.1009117,216,21,65,1.12,,
MAHARASHTRA,75.05900254,21.55068718,4.6997952,213.1369843,343,21,65,1.12,,
MAHARASHTRA,74.98212309,20.69658735,3.4184518,208.2125109,319,21,65,1.12,,
MAHARASHTRA,74.20992269,21.41579196,4.584049,128.4380707,160,21,65,1.12,,
MAHARASHTRA,74.6095181,20.88259918,3.80148,169.7090531,343,21,65,1.12,,
MAHARASHTRA,73.91398526,21.50834242,4.3893375,96.22865406,114,21,65,1.12,,
MAHARASHTRA,74.42427425,20.99176377,4.9874916,150.0499964,439,21,65,1.12,,
MAHARASHTRA,74.97523072,21.27306194,3.683156,209.3148124,159,21,65,1.12,,
MAHARASHTRA,74.79201654,20.79623931,3.5621955,188.4039951,335,21,65,1.12,,
MAHARASHTRA,74.27936091,21.18604252,5.2620645,136.8067309,495,21,65,1.12,,
MAHARASHTRA,74.7233289,21.24523735,3.3867264,183.3556523,177,21,65,1.12,,
MAHARASHTRA,73.99932062,21.78249145,4.7678885,103.2250172,631,21,65,1.12,,
MAHARASHTRA,75.18916388,21.37619999,3.473042,228.8741824,305,21,65,1.12,,
MAHARASHTRA,74.19451507,21.32926883,5.1660094,129.5802497,239,21,65,1.12,,
MAHARASHTRA,74.17684115,21.19445815,5.6979017,126.4838396,590,21,65,1.12,,
MAHARASHTRA,75.16476449,21.33239192,4.287698,227.2134348,278,21,65,1.12,,
MAHARASHTRA,74.93169198,21.2251806,3.1964855,204.4588794,148,21,65,1.12,,
MAHARASHTRA,74.72663826,21.32180471,3.5876138,182.9699722,149,21,65,1.12,,
MAHARASHTRA,74.70235703,21.44966623,4.0659704,177.749944,179,21,65,1.12,,
MAHARASHTRA,75.01959671,21.22779296,3.6595933,213.5495672,164,21,65,1.12,,
